"default","student","balance","income"
"No","No",356.613167951343,44473.3964918855
"No","No",644.863070527484,38794.6761434136
"No","Yes",737.082247582862,24637.617488291
"Yes","No",1666.1138341785,25054.7678239285
"No","Yes",1215.47001413849,20456.4382893475
"No","Yes",1002.77528438556,11604.2877499049
"No","No",363.229330063018,51821.4268263811
"No","No",0,45178.5916919899
"No","No",29.6164764973496,26710.009566346
"No","Yes",1036.11739842406,15067.748240504
"Yes","No",959.159213374077,59435.2345810762
"No","No",390.530294876658,57525.2664771593
"No","No",451.076051642189,38348.4903195754
"No","No",1412.99670449889,53295.8729914521
"No","No",216.528262219422,28859.6946187879
"No","Yes",1027.07059027312,24346.9397452388
"No","No",143.754709337909,48250.3075662067
"No","Yes",887.656422160429,16993.2876040408
"No","No",1199.98026561327,38251.1825246834
"No","Yes",1075.17907339542,21569.3705840819
"No","No",932.602433217053,44714.4841039603
"No","Yes",1434.58997748353,16613.4314534251
"No","No",444.586300271673,51386.2831024757
"No","No",853.212216590271,31607.3933989458
"No","Yes",973.047858215706,23033.8503613238
"No","Yes",102.283071552971,20671.0472107307
"Yes","No",652.397134412879,46155.0438680055
"No","No",132.73090182934,33370.8343428413
"No","No",1128.47074465602,49540.702085553
"No","No",1315.22523886647,52556.1538329754
"No","Yes",1025.85824127717,21561.8889323212
"No","No",785.786657440919,48179.3828770989
"No","Yes",1775.18153723891,20385.8735233901
"No","No",362.055049681232,50906.4812600996
"No","No",1154.57891449163,61089.4308700936
"No","No",18.294581765502,43247.9034246982
"No","No",0,37517.2464147507
"No","Yes",1740.87005025992,17478.0312948152
"No","Yes",1228.99390086462,18810.3843581736
"No","Yes",1669.72370904243,20301.3159786935
"No","No",1584.56594315008,45447.1870281177
"No","No",751.122224356379,37304.1989940684
"No","No",1063.33626057666,39301.2818118726
"No","No",710.136461015427,46308.2696465604
"No","No",1063.72450300539,26045.9283574804
"No","No",162.784651965433,33935.4913310022
"No","No",615.001394580548,40236.5335580854
"No","No",1011.36719214186,28172.9153660159
"No","Yes",1658.37357455808,22010.4856755611
"No","No",1490.98304584582,39596.0574087303
"No","Yes",1630.48855467074,16310.5340605392
"No","No",781.274957828979,53178.926801699
"No","No",476.301211791106,25774.4876162707
"No","No",892.445059906566,28187.540727095
"No","Yes",1671.52320759969,9981.89701353152
"No","No",813.86094063887,33357.8088167162
"No","No",1280.23019022832,23647.3332028812
"No","No",564.394853544301,30380.6400043349
"No","No",525.871381443789,8017.63859108991
"No","No",837.328407015019,61950.8030010727
"No","Yes",1847.46964656061,19388.6893093459
"No","Yes",717.759666195472,19567.702770302
"No","Yes",1935.50421960499,9431.2938713916
"No","No",808.494793730309,56204.6630143615
"No","No",218.739421958108,53259.7623227317
"No","Yes",118.201492870089,15472.655985471
"No","No",988.172046073138,49057.0419217536
"No","Yes",673.327247930574,14431.4594866873
"No","Yes",616.312018469622,14663.5638803911
"No","Yes",475.853204682757,19993.7559366484
"No","No",221.546755897456,43668.392321756
"No","No",959.172025652896,38310.086011965
"No","No",575.674057777466,36958.7524117206
"No","No",1017.65591423765,37241.790991973
"No","No",1763.84563955144,36686.3483703886
"No","No",883.390659909625,38408.9767061792
"No","No",830.234100005215,36523.4811843369
"No","No",163.261027090534,40600.4154666133
"No","Yes",2.99446199667136,18710.2647984133
"No","No",51.1859856979337,39385.7596831095
"No","No",806.216663210777,35259.3046445798
"No","No",1186.48588492632,50371.7254602767
"No","Yes",357.951290354411,14338.5287369149
"No","Yes",1590.8230986799,21784.1131156343
"No","Yes",822.090169266773,20906.2178401806
"No","No",1082.8154177681,41355.9855919617
"No","No",779.477523952232,34089.7970086937
"No","No",4.6794144400302,44571.7062209609
"No","No",58.7512052743834,26939.0399063082
"No","Yes",966.481828288842,23116.5802065553
"No","No",683.921880812288,37383.2326530231
"No","Yes",0,18235.6743746751
"No","No",1139.02030927059,24573.920953365
"No","No",1293.45968181568,48039.9364466138
"No","No",304.544338825751,47217.8722103104
"No","No",1215.1489392085,51804.9939548461
"No","Yes",305.787956878261,16594.5278409234
"No","No",693.717332635451,40148.8711102766
"Yes","Yes",1502.18673866603,18603.495531833
"No","No",1645.42317956837,36839.3962080674
"No","No",279.670673019681,58566.8842182417
"No","No",1267.48521068266,40034.5667342325
"No","No",456.373018755051,47633.7854435193
"No","No",962.134281546038,44696.2905307889
"No","Yes",698.9785363366,25103.0094533339
"No","No",619.029259422622,42868.5896075151
"No","No",870.971725740693,39653.3767206921
"No","No",217.738226298202,47657.3062761409
"No","No",713.326063707486,44605.3511864782
"No","Yes",306.433812567408,13934.5183209416
"No","No",1314.89538557468,33706.5593609176
"No","No",1057.6796686199,39708.0333375873
"No","Yes",625.601199796924,16134.2115079184
"No","No",1302.65558132293,28978.5573129088
"No","No",1408.35147419162,33697.3459632332
"No","Yes",926.569431024724,19243.406446276
"No","No",1018.40963958971,25394.2546280925
"No","No",0,40737.866812646
"No","No",724.887324252241,27800.9523774513
"No","Yes",325.283631228391,15962.7098774277
"No","No",445.717373373907,25171.8603546071
"No","No",1367.44276590447,45919.5922447472
"No","No",1353.91874089042,39879.1590476355
"No","No",1555.96807003044,34417.8730826113
"No","No",1267.16580008473,51197.7995950094
"No","Yes",640.819040858052,19055.9165274273
"No","No",658.053709086965,41882.5806543853
"No","Yes",808.833786517671,18791.5595576156
"No","No",819.11260539853,50082.8887115636
"No","Yes",1365.02282368458,23281.320499788
"No","No",396.844085106912,32656.5228381594
"No","No",421.698130449243,32290.3259596544
"No","No",969.358837365413,46026.7193738543
"No","Yes",1490.07545066509,15910.8018539424
"No","Yes",1079.0779493071,17966.7693767183
"No","No",809.455689909933,39077.4328082427
"No","Yes",641.893645617273,16400.3647500988
"No","No",872.32089314313,44407.7901606273
"No","Yes",1004.63015294009,9643.36615066435
"No","Yes",1170.91153622666,19473.6919261194
"No","No",1433.64610048881,44617.7387007948
"No","No",579.280219432576,50813.5092488359
"Yes","No",2128.79599194797,42096.5023677566
"No","Yes",842.910746273251,14462.2764563912
"No","No",4.10094016965502,42174.1797420201
"No","No",218.379741369937,36044.8150648758
"No","Yes",717.875483900523,23406.8197691114
"No","Yes",1146.8349874397,14336.4285457286
"No","No",968.515851521507,41714.9898391776
"No","No",1124.5871562623,45622.9423367253
"No","No",419.000799287843,37186.789402739
"No","Yes",320.725569726674,12589.7675596142
"No","No",426.764149765367,38495.7980226005
"No","No",949.177591550543,36557.9615912885
"No","No",968.736619525114,17352.410331845
"No","No",1188.96516821723,42286.488174869
"No","Yes",1436.82998948372,22925.4699177569
"No","Yes",843.017896577615,12268.9335211883
"No","No",1410.95991508544,58310.255932724
"No","Yes",598.733312937679,23118.5310986333
"No","No",72.9283697000853,13300.7695476218
"No","No",1347.78084965639,29345.9582133348
"No","No",0,41160.622506494
"No","Yes",1280.84806618713,20575.2450146805
"No","No",1088.57477295941,43883.1492462512
"No","No",1111.95814288827,47254.6895873957
"No","No",1124.14174377155,46052.1816302638
"No","No",0,36337.3521663594
"No","Yes",711.851231569769,15132.3935899747
"No","No",548.839275833041,44909.0661956785
"No","No",385.250183291053,55268.6605512573
"No","No",1132.17490347674,56152.4290396227
"No","No",399.118375316584,48889.9890284738
"No","Yes",810.102225230511,15102.32418046
"No","No",1036.77474609973,46239.0732170886
"No","No",927.76611806029,38197.3735404727
"No","No",999.826090658299,43661.1417440736
"No","No",649.269775479187,31039.0020043034
"No","No",1391.31830146058,48414.9057421767
"No","No",1058.56369974681,38917.8309339491
"No","No",415.541737898413,44147.2206538574
"No","No",771.137416855989,42418.3680140177
"No","No",727.974547043257,20456.156388785
"No","No",239.327165000461,49328.2092582724
"No","Yes",1219.76034968629,17208.2088611799
"No","No",953.936465024584,41250.4780369892
"No","No",143.375320218317,17435.096380549
"No","Yes",1669.27810558434,13771.3933964254
"No","Yes",719.554053545902,17195.7445380271
"No","No",295.3071501902,45776.8432775556
"No","No",804.499658822933,51014.8240369344
"No","No",619.368815439907,45886.0785009503
"No","No",1157.11692920969,38867.0636275315
"No","No",287.843200948489,46617.0633958336
"No","Yes",1070.7521199751,11383.4426471097
"No","No",452.367912290375,29254.8710158075
"No","No",492.352311836963,39305.2270474498
"No","Yes",1033.04184648414,18958.3150837176
"No","No",1191.610584117,49004.8361762043
"No","Yes",1463.37845118945,14380.6253065591
"No","No",152.440267006946,23366.5174413879
"No","No",182.370459994264,45507.9336965974
"No","No",732.137066876115,42693.9402612385
"No","No",1916.08850756454,23316.5702484103
"No","Yes",419.710782172972,18073.0018129069
"No","No",1418.55617364355,33960.5677357044
"No","Yes",811.688675857525,20016.7525348576
"No","No",214.236495085322,38720.8107572671
"No","Yes",799.159267652907,19547.4131831191
"No","No",831.456141881062,58476.7392311882
"No","Yes",713.559839270764,24324.1439422418
"No","Yes",870.773035482323,16446.354825625
"No","No",301.319402807109,51539.9523173009
"No","Yes",1235.96648680657,21706.6303125178
"No","No",572.004055050836,42484.5705940718
"No","No",545.993291219821,52619.6217723053
"No","Yes",1407.04012421074,25589.7427593565
"No","No",1171.16331315331,27338.0027086173
"No","No",322.982327526016,25267.3976162142
"No","No",497.540672262589,43898.4284977249
"No","No",92.1021951040721,22726.4131778057
"No","No",395.475507300842,45084.105615353
"No","Yes",184.925246905994,11126.2661759336
"No","No",209.674450616566,35688.1358061838
"No","No",376.185498059799,31373.3563929914
"No","No",1492.18965381051,39004.5029437998
"No","No",905.531751819024,43066.0600596803
"No","Yes",627.66812838312,18539.564145443
"No","Yes",1224.52065302574,22327.4078004255
"No","No",667.372311156338,35694.4287751412
"No","No",278.703161386556,30113.8533896619
"No","No",1389.80307501266,48868.0931533735
"No","No",1060.72884144048,49396.7719405986
"No","Yes",1080.5689215192,20439.852989353
"No","Yes",912.559428715564,14262.1284978301
"No","No",534.432226361313,34129.4754090997
"No","No",280.461678558834,26212.9076178057
"No","Yes",801.721578482952,18698.4092841064
"No","No",1125.15873643759,37864.3259790881
"No","Yes",1569.30275654962,13711.492401417
"No","No",755.460443248137,33460.9262064348
"No","Yes",860.828676826597,27186.5000242093
"No","No",1233.61892565538,49448.1710013837
"No","No",699.568498285891,48773.819553427
"No","No",914.881075502437,39789.0554443783
"No","No",1650.03210342038,49481.7130266447
"No","No",366.594361337791,33708.7860682045
"No","No",400.646928884124,37173.4847875624
"No","No",0,37538.0450518034
"No","No",1902.14989954198,35008.6661733839
"No","No",982.631024138588,60388.0198980962
"No","No",717.969637240982,43826.8788845714
"No","No",874.45120069409,24707.490254048
"No","No",1577.03483745032,33319.3124684899
"No","Yes",1700.57236567333,20844.719155924
"No","No",425.819908128894,14540.9046427866
"No","No",667.656103587994,52946.3650042158
"No","No",0,48112.4782746703
"No","Yes",764.807163405562,18347.3113707265
"No","No",1030.19129899136,34250.8745410279
"No","No",426.28639637922,38585.5490904503
"No","No",0,43599.4532930336
"No","No",1039.20725473548,40028.9041967729
"No","No",603.253138096093,50214.8553012712
"No","Yes",1446.64376016459,8797.28391539218
"No","No",1396.20751479794,39023.4817075264
"No","No",297.243033683459,39081.9228975074
"No","No",613.977076452465,34752.0876379183
"No","No",828.840863016667,39984.2734678397
"No","No",675.114951936145,58672.0516489082
"No","Yes",1670.46730713431,15838.3145696838
"Yes","Yes",1530.55147909759,13003.9292044954
"No","Yes",356.19874792355,21466.2070771506
"No","No",284.169210304994,37463.6175129986
"Yes","No",1698.82614249543,27374.8875156932
"No","Yes",0,20195.0026594829
"No","Yes",1038.88674842652,10414.5543533648
"No","No",392.566454848147,45469.7222771505
"No","No",23.3571065489047,56686.9156223935
"No","Yes",1503.9727209424,14661.8318983141
"No","Yes",799.51645086393,23024.8527528002
"No","No",1534.68321023724,48592.3338269502
"No","Yes",655.449164552291,18265.5954293392
"No","Yes",939.704886735988,11331.4325243357
"Yes","Yes",1867.30856911342,24720.4805591524
"No","No",399.901820436333,40863.1150523706
"No","No",381.258558545531,55896.2338543989
"No","No",1509.91566408553,24427.7685054556
"No","No",1209.65202808003,58174.9210563944
"No","No",1359.80213917798,46235.2353636695
"No","No",1267.55073982519,10233.8797549679
"No","No",890.149840963937,38350.2924207536
"No","No",1508.74901177888,30587.3439815421
"No","No",1260.15486906425,35733.4658537
"No","No",0,33220.9851811449
"No","No",67.3884622916294,48792.1174388257
"No","No",1132.64780262819,33677.781447611
"No","No",0,22074.4936909088
"No","No",861.590053056554,32901.010461517
"No","No",796.298975514892,37923.3936187679
"No","No",1356.15922208888,42262.9300706052
"Yes","No",1975.65302824061,38221.8397449546
"No","No",663.663633754263,43951.2530570445
"No","No",0,39043.2774348674
"No","No",398.023124263748,33056.6711872941
"No","No",304.077953300737,47196.0764675098
"No","No",1292.67276322286,52541.6492484632
"No","No",1664.09565193609,54087.6410964728
"No","No",1069.71985668762,34538.9974168635
"No","Yes",618.624121259494,20836.7930537286
"No","Yes",1609.13605855122,16373.9453593471
"No","Yes",1538.44930304403,15991.2210227014
"No","No",734.253410791397,56253.8102626269
"No","No",931.957796048969,40913.4349678136
"No","Yes",0,17557.9633365884
"No","No",524.862618447016,54738.5066498565
"No","No",1135.49329308145,37962.9829034037
"No","No",1115.96125304207,30620.2684728371
"No","No",157.66047507126,42125.7336109977
"No","Yes",11.3955682154315,19387.920643909
"No","Yes",434.839281135161,16775.3204827761
"No","Yes",863.321267047228,20425.8513260722
"No","Yes",822.886668672738,22376.226052396
"No","Yes",1203.94690391731,20904.8381765433
"No","No",901.613561622198,35283.8956355289
"No","No",1000.76456080856,36709.083782756
"No","Yes",715.341171028252,21309.1405400513
"No","No",325.091275054021,41257.5607449296
"No","Yes",948.880409167519,8503.60256314103
"No","No",751.340141034422,68883.3952663083
"No","No",1484.77769480138,32479.0899645699
"No","No",1253.86047741196,41767.3970567096
"No","No",1262.16841196536,29545.5002108332
"No","Yes",46.0102253175322,13950.0869473289
"No","No",0,39469.9289877503
"No","Yes",906.123815340083,19275.8001435789
"No","No",273.63978799535,21911.6338748215
"No","No",1037.76652304171,53823.2298198052
"No","Yes",508.050299741586,14925.9611545816
"No","No",543.971897115436,34390.5025931627
"No","Yes",1219.97548042256,15039.5536205707
"No","Yes",697.171326380402,22254.0619647508
"No","Yes",1066.54575990381,15553.0884143881
"No","No",761.553724640498,46836.6722671501
"Yes","No",1973.82214669185,27340.0122687502
"No","No",1021.27960003743,44718.4077235003
"No","No",783.087084312125,36917.1031687996
"No","No",1354.33294605204,29590.8288796286
"No","No",677.708824050348,31158.468211245
"No","No",317.855557759746,63021.7479456945
"No","No",141.128483677956,41300.7220664453
"No","No",759.230268223227,48560.1362364964
"No","No",1133.9457958626,47188.9477836487
"No","No",0,43593.953602744
"No","No",599.718846289024,48085.8843441802
"No","Yes",529.273442611172,20358.8336346446
"No","No",962.144360844805,60455.463133907
"No","No",675.02273307249,44480.0130544315
"No","Yes",1038.62008149838,12312.8959635019
"No","Yes",656.808385859257,19017.4277962265
"No","No",1103.72380706592,39532.9075065434
"No","No",2391.0077393729,50302.9095568637
